t_offset_sec,latitude,longitude,speed_kmh,accuracy_m
20130,26.2360703,80.5432335,96.27,11
20160,26.2306771,80.5479071,96.27,13
20190,26.2252849,80.5528003,96.27,23
20220,26.2197938,80.5574734,96.27,11
20250,26.214154,80.5624391,96.27,19
20280,26.2087358,80.567288,96.27,23
20310,26.2034369,80.5721354,96.27,21
20340,26.1977674,80.5766911,96.27,16
20370,26.1925198,80.5816929,96.27,16
20400,26.187006,80.586385,96.27,16
20430,26.181639,80.5911246,96.27,11
20460,26.1761069,80.5960589,96.27,23
20490,26.1705151,80.6008567,96.27,16
20520,26.1650241,80.6057743,96.27,23
20550,26.1596879,80.6106047,96.27,20
20580,26.1542409,80.6154279,96.27,20
20610,26.1486294,80.6200124,96.27,11
20640,26.1433139,80.6248287,96.27,15
20670,26.1377966,80.6298087,96.27,21
20700,26.1324598,80.6346358,96.27,9
20730,26.1268744,80.6394701,96.27,22
20760,26.1214759,80.6442039,96.27,20
20790,26.1160812,80.6490489,96.27,21
20820,26.1105831,80.6536814,96.27,13
20850,26.1049499,80.658771,96.27,11
20880,26.0995629,80.6634242,96.27,8
20910,26.0942212,80.6683688,96.27,16
20940,26.0886621,80.6731322,96.27,19
20970,26.0833685,80.6778153,96.27,22
21000,26.077858,80.6826514,96.27,16
21030,26.0723946,80.6874157,96.27,25
21060,26.0669358,80.692345,96.27,18
21090,26.0614684,80.6972202,96.27,13
21120,26.0560371,80.7020646,96.27,18
21150,26.0504449,80.7067825,96.27,15
21180,26.044976,80.7115262,96.27,10
21210,26.0396037,80.7163417,96.27,23
21240,26.0341444,80.7212881,96.27,14
21270,26.0285841,80.7260867,96.27,19
21300,26.0231442,80.7308193,96.27,19
21330,26.0177975,80.735789,96.27,18
21360,26.012139,80.7403717,96.27,17
21390,26.0069203,80.7453381,96.27,25
21420,26.0012959,80.7501094,96.27,13
21450,25.995864,80.7549635,96.27,14
21480,25.9903226,80.7597817,96.27,20
21510,25.9850677,80.7644254,96.27,18
21540,25.9795223,80.769314,96.27,20
21570,25.9739473,80.7742951,96.27,17
21600,25.9686254,80.7791129,96.27,18
21630,25.9632701,80.7837679,96.27,9
21660,25.9576077,80.7884951,96.27,16
21690,25.9520892,80.7933293,96.27,15
21720,25.9466888,80.7981431,96.27,14
21750,25.9412026,80.8029778,96.27,8
21780,25.9359352,80.807847,96.27,22
21810,25.9303564,80.8126808,96.27,14
21840,25.9268929,80.8195673,96.27,20
21870,25.923637,80.8265253,96.27,20
21900,25.9203554,80.8334166,96.27,19
21930,25.9170568,80.8402296,96.27,19
21960,25.9136247,80.8473737,96.27,15
21990,25.9102989,80.8541492,96.27,12
22020,25.9069855,80.861236,96.27,15
22050,25.9037994,80.8681073,96.27,11
22080,25.9005355,80.8751146,96.27,24
22110,25.8971482,80.8819859,96.27,11
22140,25.893861,80.8889523,96.27,19
22170,25.890523,80.8959103,96.27,25
22200,25.8872371,80.90273,96.27,16
22230,25.8838567,80.9096247,96.27,22
22260,25.8805221,80.9166852,96.27,13
22290,25.8770803,80.9236347,96.27,9
22320,25.8740019,80.9305889,96.27,12
22350,25.8704639,80.9374981,96.27,16
22380,25.8672864,80.9446215,96.27,8
22410,25.8640113,80.9514306,96.27,12
22440,25.860771,80.9582939,96.27,22
22470,25.8572749,80.965384,96.27,17
22500,25.8539666,80.9722917,96.27,24
22530,25.8508187,80.97911,96.27,25
22560,25.847514,80.9861884,96.27,8
22590,25.8441977,80.9929743,96.27,19
22620,25.8407805,81.0001362,96.27,10
22650,25.8374738,81.0070087,96.27,13
22680,25.834192,81.0138704,96.27,13
22710,25.830906,81.0207506,96.27,23
22740,25.8275633,81.0277869,96.27,11
22770,25.824308,81.0348052,96.27,20
22800,25.8209562,81.0416933,96.27,23
22830,25.8174627,81.0486277,96.27,11
22860,25.8141954,81.0555239,96.27,21
22890,25.8110347,81.0625662,96.27,13
22920,25.8075541,81.0694225,96.27,19
22950,25.8044357,81.0764977,96.27,18
22980,25.800978,81.0832822,96.27,16
23010,25.7975479,81.0903813,96.27,25
23040,25.7942445,81.0972573,96.27,13
23070,25.7909152,81.1043863,96.27,8
23100,25.7876022,81.1111524,96.27,8
23130,25.7845027,81.1181531,96.27,19
23160,25.7812049,81.1252149,96.27,14
23190,25.777831,81.1320238,96.27,25
23220,25.7744045,81.1389238,96.27,12
23250,25.7711934,81.1459381,96.27,22
23280,25.7679083,81.1529754,96.27,13
23310,25.7645409,81.1599016,96.27,22
23340,25.7610985,81.1666154,96.27,25
23370,25.7580159,81.1737871,96.27,11
23400,25.7546802,81.1805886,96.27,17
23430,25.7511779,81.1876456,96.27,24
23460,25.7478801,81.1944168,96.27,14
23490,25.7446838,81.2016312,96.27,18
23520,25.7414601,81.2085565,96.27,25
23550,25.7381177,81.215459,96.27,11
23580,25.7347599,81.2221898,96.27,15
23610,25.7313644,81.2291877,96.27,23
23640,25.7280028,81.2361828,96.27,19
23670,25.724654,81.2433016,96.27,23
23700,25.7215429,81.2502256,96.27,11
23730,25.718239,81.2569265,96.27,18
23760,25.7149425,81.2640135,96.27,25
23790,25.7115235,81.2710173,96.27,14
23820,25.7081452,81.2777773,96.27,14
23850,25.7048342,81.2848699,96.27,20
23880,25.7015587,81.291653,96.27,8
23910,25.69826,81.2986703,96.27,23
23940,25.694978,81.3056115,96.27,17
23970,25.6917076,81.3126748,96.27,24
24000,25.6884101,81.3194679,96.27,10
24030,25.684955,81.3265331,96.27,25
24060,25.6816051,81.333397,96.27,9
24090,25.6783886,81.3402632,96.27,17
24120,25.6750345,81.3473,96.27,25
24150,25.6716311,81.3543875,96.27,21
24180,25.6685021,81.3612432,96.27,13
24210,25.6651264,81.3682359,96.27,9
24240,25.6619209,81.3750076,96.27,13
24270,25.6586021,81.3821369,96.27,10
24300,25.6552402,81.3890178,96.27,8
24330,25.6517462,81.3959296,96.27,11
24360,25.6486692,81.4027628,96.27,15
24390,25.6452841,81.4099808,96.27,18
24420,25.6420578,81.416948,96.27,15
24450,25.6385788,81.4238492,96.27,9
24480,25.6352068,81.4307236,96.27,16
24510,25.6320887,81.4376168,96.27,17
24540,25.6285924,81.4446989,96.27,16
24570,25.6253336,81.4513851,96.27,21
24600,25.6220111,81.4585797,96.27,14
24630,25.6188158,81.4654196,96.27,8
24660,25.6154507,81.4723377,96.27,22
24690,25.6120028,81.4793713,96.27,10
24720,25.608826,81.4861455,96.27,23
24750,25.6053583,81.4932174,96.27,13
24780,25.6022808,81.5000794,96.27,20
24810,25.5987895,81.5070341,96.27,16
24840,25.5954281,81.51393,96.27,14
24870,25.5923411,81.5210059,96.27,23
24900,25.5888253,81.5279408,96.27,9
24930,25.5855838,81.5347644,96.27,15
24960,25.5821538,81.5417935,96.27,10
24990,25.5790352,81.5488643,96.27,15
25020,25.5756334,81.55568,96.27,12
25050,25.5723212,81.5627448,96.27,24
25080,25.5690949,81.5695173,96.27,14
25110,25.5657698,81.5764197,96.27,8
25140,25.5625162,81.5834544,96.27,16
25170,25.5591952,81.5904028,96.27,14
25200,25.5558759,81.5972609,96.27,20
25230,25.5523604,81.604277,96.27,10
25260,25.549066,81.611323,96.27,18
25290,25.5458688,81.6182126,96.27,22
25320,25.5423963,81.6251007,96.27,24
25350,25.5391413,81.6320212,96.27,25
25380,25.5360098,81.6389359,96.27,10
25410,25.5325466,81.6460243,96.27,13
25440,25.5293174,81.6529066,96.27,9
25470,25.5258471,81.6597874,96.27,15
25500,25.5224962,81.6667032,96.27,9
25530,25.5194001,81.6738776,96.27,11
25560,25.5160979,81.6808214,96.27,9
25590,25.512705,81.6875617,96.27,23
25620,25.5094919,81.694678,96.27,17
25650,25.5061103,81.7015467,96.27,15
25680,25.5027957,81.70856,96.27,19
25710,25.499562,81.715513,96.27,23
25740,25.4962318,81.7223144,96.27,25
25770,25.4929072,81.7292813,96.27,17
25800,25.489528,81.7362124,96.27,20
25830,25.4863118,81.7433694,96.27,19
25860,25.4829281,81.7501808,96.27,17
25890,25.4794537,81.757135,96.27,25
25920,25.4763306,81.7642383,96.27,12
25950,25.4730136,81.7709947,96.27,20
25980,25.4695869,81.7779599,96.27,22
26010,25.4662792,81.7848969,96.27,19
26040,25.4629368,81.7919254,96.27,12
26070,25.4597268,81.7987341,96.27,14
26100,25.4565676,81.8054579,85.65,19
26130,25.4538892,81.811172,70.85,21
26160,25.451471,81.8158716,58.95,20
26190,25.449564,81.8196776,43.94,22
26220,25.4482334,81.8227725,34.04,21
26250,25.4472554,81.8244978,19.65,25
26280,25.4468051,81.8260476,19.65,24
26310,25.4466816,81.8261323,0.0,8
26340,25.4467523,81.825966,0.0,13
26370,25.4466389,81.8260734,0.0,12
26400,25.4467381,81.8260224,0.0,14
26430,25.4466059,81.8259452,0.0,15
26460,25.4467992,81.8258897,0.0,23
26490,25.4466505,81.8261292,0.0,24
26520,25.4467634,81.8261122,19.74,11
26550,25.4462241,81.8272344,19.74,8
26580,25.4455122,81.8293038,34.19,18
26610,25.4443676,81.8319026,44.14,19
26640,25.4426778,81.8355721,59.22,14
26670,25.4408372,81.8401338,71.17,18
26700,25.4386692,81.8458654,86.04,23
26730,25.4360129,81.8520287,96.71,17
26760,25.4332385,81.8587971,96.71,12
26790,25.4305447,81.8653178,96.71,21
26820,25.4278329,81.8721003,96.71,23
26850,25.4252684,81.8786724,96.71,15
26880,25.4226324,81.8854396,96.71,12
26910,25.4199039,81.8919235,96.71,9
26940,25.416985,81.8986612,96.71,20
26970,25.4143665,81.9054294,96.71,19
27000,25.4117784,81.9120281,96.71,13
27030,25.4089376,81.9185125,96.71,23
27060,25.4063617,81.9253287,96.71,18
27090,25.4036624,81.9320771,96.71,10
27120,25.4007335,81.9386518,96.71,20
27150,25.3982223,81.9451518,96.71,14
27180,25.3955239,81.9518673,96.71,10
27210,25.3926499,81.9587181,96.71,23
27240,25.3898482,81.9653435,96.71,21
27270,25.3874007,81.9718397,96.71,16
27300,25.3844747,81.9784673,96.71,24
27330,25.3819562,81.9850438,96.71,18
27360,25.3792462,81.9917053,96.71,15
27390,25.3764804,81.9984213,96.71,21
27420,25.3736721,82.0050772,96.71,22
27450,25.3710484,82.0117481,96.71,9
27480,25.3681955,82.0185936,96.71,8
27510,25.3656478,82.0249606,96.71,20
27540,25.3627932,82.0317481,96.71,20
27570,25.3600386,82.0384613,96.71,20
27600,25.3574089,82.0451534,96.71,21
27630,25.3547177,82.051669,96.71,19
27660,25.3520913,82.0583847,96.71,23
27690,25.349263,82.0648978,96.71,22
27720,25.3467242,82.0715513,96.71,18
27750,25.3439983,82.0784462,96.71,8
27780,25.3412742,82.0850724,96.71,11
27810,25.3384107,82.0915379,96.71,10
27840,25.3356763,82.0983771,96.71,10
27870,25.3331571,82.104794,96.71,8
27900,25.3304124,82.1115458,96.71,10
27930,25.3275455,82.1182838,96.71,22
27960,25.324963,82.1248488,96.71,11
27990,25.3222476,82.1314199,96.71,12
28020,25.3194258,82.1382786,96.71,10
28050,25.3167116,82.1449233,96.71,10
28080,25.3139522,82.1515982,96.71,15
28110,25.3112974,82.158229,96.71,20
28140,25.3086166,82.1648261,96.71,23
28170,25.3060401,82.1715324,96.71,23
28200,25.3032725,82.1780298,96.71,17
28230,25.300596,82.1848037,96.71,9
28260,25.2978077,82.1914316,96.71,10
28290,25.2950254,82.1979923,96.71,12
28320,25.2925042,82.2047579,96.71,14
28350,25.2897457,82.2114489,96.71,10
28380,25.2868973,82.2181454,96.71,15
28410,25.2841799,82.2247348,96.71,17
28440,25.2815878,82.2313495,96.71,17
28470,25.2787741,82.2379263,96.71,19
28500,25.276203,82.2446626,96.71,16
28530,25.2733702,82.2512056,96.71,9
28560,25.2706008,82.2579131,96.71,9
28590,25.2680405,82.2647072,96.71,10
28620,25.2653446,82.2713844,96.71,22
28650,25.2624558,82.2779914,96.71,10
28680,25.2598279,82.2846525,96.71,19
28710,25.2572197,82.2912561,96.71,10
28740,25.2544746,82.2979453,96.71,18
28770,25.2517322,82.3046028,96.71,23
28800,25.2490001,82.3111241,96.71,23
28830,25.2462743,82.3179854,96.71,14
28860,25.2435408,82.3243915,96.71,19
28890,25.2408793,82.3312559,96.71,18
28920,25.2383073,82.337899,96.71,20
28950,25.2354729,82.3445676,96.71,22
28980,25.2326787,82.3511726,96.71,20
29010,25.2300402,82.3576131,96.71,12
29040,25.2274291,82.3643725,96.71,12
29070,25.2246138,82.370916,96.71,13
29100,25.2218364,82.3778467,96.71,14
29130,25.2191108,82.3843344,96.71,12
29160,25.2164478,82.3909298,96.71,23
29190,25.21377,82.3976143,96.71,25
29220,25.2110287,82.4042335,96.71,23
29250,25.2083601,82.4111121,96.71,13
29280,25.2056643,82.4176813,96.71,19
29310,25.2030816,82.4241559,96.71,18
29340,25.2003023,82.4309701,96.71,12
29370,25.197465,82.437723,96.71,14
29400,25.1948034,82.4440989,96.71,17
29430,25.1921509,82.4508489,96.71,17
29460,25.1894546,82.4575289,96.71,11
29490,25.1867213,82.4642118,96.71,18
29520,25.1840447,82.4709475,96.71,12
29550,25.1812385,82.4776491,96.71,10
29580,25.1784332,82.4841234,96.71,15
29610,25.1757744,82.4907633,96.71,15
29640,25.1732528,82.497588,96.71,23
29670,25.1705091,82.5041375,96.71,18
29700,25.1677748,82.5108938,96.71,18
29730,25.1650868,82.5174487,96.71,15
29760,25.1623565,82.5241127,96.71,15
29790,25.1595869,82.5307242,96.71,8
29820,25.1568293,82.5374995,96.71,20
29850,25.1542365,82.544076,96.71,10
29880,25.1514665,82.5506811,96.71,16
29910,25.1486315,82.5573124,96.71,14
29940,25.1461162,82.5639316,96.71,12
29970,25.1443935,82.5708257,96.71,23
30000,25.1460952,82.5778053,96.71,18
30030,25.147858,82.5848243,96.71,25
30060,25.1495347,82.5917435,96.71,18
30090,25.1513592,82.5987785,96.71,25
30120,25.1530158,82.605949,96.71,14
30150,25.1549533,82.6129083,96.71,11
30180,25.1565081,82.6197711,96.71,14
30210,25.1583028,82.6269258,96.71,15
30240,25.1601081,82.6339244,96.71,8
30270,25.1617087,82.6408819,96.71,17
30300,25.1633684,82.6480378,96.71,21
30330,25.1651161,82.655005,96.71,12
30360,25.1669486,82.662003,96.71,13
30390,25.1687215,82.6691378,96.71,11
30420,25.1705473,82.6760704,96.71,14
30450,25.1722184,82.6830923,96.71,13
30480,25.1739194,82.6900761,96.71,8
30510,25.175528,82.6972611,96.71,25
30540,25.1773565,82.7040676,96.71,20
30570,25.1791095,82.7112354,96.71,18
30600,25.1808011,82.7181681,96.71,9
30630,25.1826013,82.72519,96.71,9
30660,25.1843991,82.7321328,96.71,12
30690,25.1860282,82.7394149,96.71,12
30720,25.1876685,82.7463173,96.71,15
30750,25.1893857,82.7532916,96.71,19
30780,25.1911854,82.7603299,96.71,10
30810,25.1929603,82.767392,96.71,24
30840,25.194673,82.7744876,96.71,12
30870,25.1964418,82.7813017,96.71,14
30900,25.1981483,82.7883321,96.71,16
30930,25.199822,82.7953373,96.71,25
30960,25.2015005,82.8025346,96.71,15
30990,25.2033563,82.8093784,96.71,15
31020,25.2052166,82.8166728,96.71,12
31050,25.2068288,82.8235074,96.71,20
31080,25.2084323,82.830662,96.71,23
31110,25.2101668,82.8376695,96.71,21
31140,25.212042,82.8444913,96.71,9
31170,25.2136833,82.8516756,96.71,8
31200,25.2154545,82.8585487,96.71,19
31230,25.2172308,82.8657944,96.71,20
31260,25.2188842,82.8727298,96.71,17
31290,25.2206318,82.8797043,96.71,20
31320,25.2223365,82.8866756,96.71,16
31350,25.2241169,82.8937356,96.71,16
31380,25.2258658,82.9008547,96.71,22
31410,25.2275011,82.9078633,96.71,24
31440,25.2294341,82.9147672,96.71,11
31470,25.2309711,82.9219687,96.71,14
31500,25.2327471,82.9289216,96.71,17
31530,25.2346509,82.9359752,96.71,17
31560,25.236257,82.9428133,96.71,15
31590,25.2380458,82.9500833,96.71,16
31620,25.2396848,82.9568496,96.71,8
31650,25.241418,82.9639191,96.71,18
31680,25.2431485,82.9711699,96.71,20
31710,25.2450202,82.978047,96.71,20
31740,25.2467217,82.9849825,96.71,23
31770,25.2484222,82.9921337,96.71,15
31800,25.250047,82.9990106,96.71,8
31830,25.2519892,83.0061859,96.71,8
31860,25.2537478,83.0133012,96.71,17
31890,25.2553459,83.0202639,96.71,13
31920,25.2569854,83.0271791,96.71,14
31950,25.2589542,83.0343132,96.71,19
31980,25.2604463,83.0412392,96.71,8
32010,25.2622393,83.0481479,96.71,11
32040,25.2639738,83.0552385,96.71,14
32070,25.2656581,83.0623726,96.71,8
32100,25.2675962,83.0694834,96.71,13
32130,25.2690961,83.076254,96.71,15
32160,25.2709482,83.0835152,96.71,25
32190,25.2726324,83.0902804,96.71,23
32220,25.2742324,83.0971913,86.04,14
32250,25.2756668,83.1029972,71.17,8
32280,25.2768543,83.1077658,59.22,22
32310,25.2779241,83.1118515,44.14,9
32340,25.2787102,83.114766,34.19,16
32370,25.2792028,83.1166317,19.74,14
32400,25.2795814,83.1178583,19.74,16
32430,25.2796248,83.117907,0.0,22
32460,25.2795836,83.1181478,0.0,9
32490,25.2796007,83.1181,0.0,21
32520,25.2795159,83.1180605,0.0,15
32550,25.2795581,83.1180723,0.0,17
32580,25.2794634,83.1180292,0.0,22
32610,25.2795864,83.1180133,0.0,19
32640,25.2795427,83.1179616,0.0,25
32670,25.279511,83.1179466,0.0,19
32700,25.2794749,83.1180239,0.0,19
32730,25.2794912,83.1179545,0.0,17
32760,25.279405,83.1180515,0.0,23
32790,25.2795474,83.1179725,0.0,21
32820,25.2793885,83.1179264,0.0,12
32850,25.2794549,83.1179579,0.0,22
32880,25.2794867,83.1180117,0.0,13
32910,25.279605,83.1179533,0.0,12
32940,25.2795266,83.118012,0.0,13
32970,25.2795946,83.118022,0.0,14
33000,25.2795875,83.1179691,0.0,21
33030,25.2796026,83.1181462,0.0,25
33060,25.2793766,83.1178819,0.0,8
33090,25.2794339,83.118015,0.0,13
33120,25.2795646,83.1180548,0.0,18
33150,25.2794971,83.117948,0.0,19
33180,25.2795131,83.1179687,0.0,20
33210,25.2794243,83.1179556,0.0,21
33240,25.2795506,83.1181454,0.0,15
33270,25.2795379,83.1179862,0.0,14
33300,25.2795583,83.1181172,18.18,24
33330,25.2790992,83.1193134,18.18,10
33360,25.2784659,83.1209086,31.49,20
33390,25.2774296,83.12342,40.65,11
33420,25.2763914,83.1267259,54.54,8
33450,25.2746244,83.1308514,60.29,13
33480,25.2730234,83.1359744,74.95,10
33510,25.2707679,83.1417898,83.3,21
33540,25.268617,83.1480835,89.06,8
33570,25.2661908,83.1544172,89.06,20
33600,25.2637441,83.1608596,89.06,23
33630,25.2614545,83.1673873,89.06,23
33660,25.259187,83.1738008,89.06,19
33690,25.2565724,83.180302,89.06,20
33720,25.2544072,83.186764,89.06,21
33750,25.2520302,83.1931608,89.06,19
33780,25.2497407,83.1996214,89.06,8
33810,25.2472277,83.2061456,89.06,10
33840,25.2448936,83.2124621,89.06,10
33870,25.2424721,83.218989,89.06,11
33900,25.2401688,83.2254061,89.06,15
33930,25.2378492,83.2317641,89.06,18
33960,25.2354104,83.2382972,89.06,22
33990,25.2330256,83.2446294,89.06,8
34020,25.2307918,83.2511252,89.06,8
34050,25.2285,83.2575222,89.06,24
34080,25.225937,83.263913,89.06,20
34110,25.2237445,83.2704321,89.06,9
34140,25.2212371,83.276749,89.06,24
34170,25.2189415,83.2834241,89.06,17
34200,25.2166795,83.2896086,89.06,18
34230,25.2142048,83.2962427,89.06,10
34260,25.2117838,83.3026243,89.06,8
34290,25.2094748,83.3091426,89.06,13
34320,25.2072189,83.3153753,89.06,13
34350,25.2047113,83.3220614,89.06,23
34380,25.2023531,83.3283774,89.06,11
34410,25.1999591,83.3347278,89.06,8
34440,25.1976901,83.341237,89.06,21
34470,25.1952179,83.3477255,89.06,19
34500,25.1930238,83.3540422,89.06,23
34530,25.1905021,83.3605818,89.06,21
34560,25.1881514,83.3669193,89.06,19
34590,25.1859016,83.3734857,89.06,15
34620,25.1836583,83.3800368,89.06,11
34650,25.1810608,83.3862431,89.06,13
34680,25.1788738,83.3927916,89.06,25
34710,25.1764356,83.3991785,89.06,10
34740,25.1742369,83.405737,89.06,21
34770,25.1716468,83.4119948,89.06,14
34800,25.1692957,83.418464,89.06,20
34830,25.1668993,83.4248836,89.06,8
34860,25.164567,83.4315054,89.06,24
34890,25.1621793,83.4380106,89.06,12
34920,25.1599033,83.4442624,89.06,23
34950,25.1576735,83.4506874,89.06,23
34980,25.1552268,83.4571364,89.06,13
35010,25.1528427,83.4637026,89.06,25
35040,25.1506099,83.4699765,89.06,12
35070,25.14825,83.47644,89.06,10
35100,25.1457879,83.4831328,89.06,10
35130,25.1434521,83.4893531,89.06,21
35160,25.1411661,83.4958286,89.06,15
35190,25.1388033,83.5022833,89.06,21
35220,25.136232,83.5086991,89.06,20
35250,25.1338682,83.515245,89.06,19
35280,25.1316064,83.5216669,89.06,15
35310,25.1293432,83.5279657,89.06,24
35340,25.1270213,83.5345615,89.06,13
35370,25.1244871,83.5409657,89.06,23
35400,25.1222707,83.5473808,89.06,8
35430,25.1198152,83.5538605,89.06,12
35460,25.1175513,83.5601466,89.06,16
35490,25.1150893,83.5667144,89.06,18
35520,25.1127055,83.5731768,89.06,18
35550,25.1105118,83.5797134,89.06,23
35580,25.1080422,83.5860152,89.06,25
35610,25.1057935,83.5925217,89.06,12
35640,25.1033115,83.5988101,89.06,23
35670,25.1010881,83.6053829,89.06,10
35700,25.0985334,83.6117456,89.06,16
35730,25.0963417,83.618284,89.06,15
35760,25.0938306,83.6248181,89.06,15
35790,25.0915391,83.6310936,89.06,17
35820,25.0890786,83.637531,89.06,21
35850,25.0867423,83.6440505,89.06,14
35880,25.0845146,83.650579,89.06,12
35910,25.0821641,83.6569603,89.06,14
35940,25.0797734,83.6633044,89.06,25
35970,25.0773775,83.669699,89.06,22
36000,25.0750256,83.6761312,89.06,17
36030,25.0726813,83.6825822,89.06,18
36060,25.0701988,83.689155,89.06,23
36090,25.0678909,83.6955202,89.06,16
36120,25.0656814,83.7019817,89.06,18
36150,25.0631099,83.7084668,89.06,16
36180,25.0607443,83.7148399,89.06,25
36210,25.0586163,83.7211702,89.06,14
36240,25.0562103,83.7276864,89.06,23
36270,25.0537543,83.7343468,89.06,16
36300,25.0514098,83.7406185,89.06,16
36330,25.0489261,83.747062,89.06,23
36360,25.0467131,83.7535179,89.06,20
36390,25.0442774,83.7598591,89.06,11
36420,25.0419307,83.7664973,89.06,9
36450,25.0394847,83.7727212,89.06,11
36480,25.0372618,83.7792215,89.06,11
36510,25.0350038,83.7857873,89.06,14
36540,25.0324054,83.7922208,89.06,9
36570,25.0300376,83.7985662,89.06,16
36600,25.0277519,83.8049788,89.06,15
36630,25.0254823,83.8115183,89.06,16
36660,25.023206,83.8178951,89.06,15
36690,25.0206372,83.824396,89.06,18
36720,25.018442,83.8307238,89.06,20
36750,25.0159317,83.8372974,89.06,13
36780,25.0135418,83.8437757,89.06,16
36810,25.0113757,83.8500339,89.06,15
36840,25.0090257,83.856504,89.06,22
36870,25.0066025,83.8631449,89.06,15
36900,25.0041538,83.869322,89.06,17
36930,25.0018361,83.8760184,89.06,20
36960,24.9994794,83.8822728,89.06,10
36990,24.9971096,83.8887772,89.06,12
37020,24.994839,83.8952009,89.06,20
37050,24.9922864,83.9017554,89.06,14
37080,24.9901581,83.9081155,89.06,24
37110,24.987653,83.9144169,89.06,24
37140,24.985367,83.9211013,89.06,14
37170,24.9829419,83.9275026,89.06,20
37200,24.9805271,83.933855,45.0,14
37230,24.9793741,83.9371101,45.0,15
37260,24.9782897,83.9405117,45.0,20
37290,24.9770665,83.9436391,45.0,8
37320,24.9758973,83.9469217,45.0,10
37350,24.9746419,83.950247,45.0,20
37380,24.9734817,83.9533709,45.0,8
37410,24.9722676,83.9567341,45.0,21
37440,24.970967,83.9598495,45.0,15
37470,24.9698231,83.9632995,45.0,16
37500,24.9686872,83.9663335,45.0,24
37530,24.9675273,83.9697791,45.0,9
37560,24.9664374,83.9729015,45.0,15
37590,24.9650054,83.9763202,45.0,10
37620,24.9639547,83.9794672,45.0,16
37650,24.9626178,83.9828347,45.0,22
37680,24.9614443,83.9858546,45.0,21
37710,24.9602868,83.9893397,45.0,15
37740,24.9591297,83.9923718,45.0,10
37770,24.9578895,83.9956045,45.0,9
37800,24.956789,83.9990647,45.0,13
37830,24.95552,84.0022266,45.0,21
37860,24.9544911,84.0054119,45.0,14
37890,24.95322,84.0086194,45.0,11
37920,24.9519378,84.0120842,45.0,25
37950,24.9513448,84.0156912,45.0,19
37980,24.9509524,84.0193015,45.0,13
38010,24.9502698,84.0229611,45.0,13
38040,24.9498563,84.0268134,45.0,8
38070,24.9492309,84.0306292,45.0,20
38100,24.9485784,84.03408,45.0,12
38130,24.9482163,84.0378399,45.0,19
38160,24.9475889,84.0415534,45.0,15
38190,24.947003,84.0453839,45.0,15
38220,24.9463702,84.0490553,45.0,9
38250,24.9457907,84.0526897,45.0,8
38280,24.9452962,84.0564371,45.0,23
38310,24.9448475,84.0600997,45.0,25
38340,24.9443067,84.0639488,45.0,22
38370,24.9438164,84.0676674,45.0,19
38400,24.9432152,84.071261,89.06,20
38430,24.9421097,84.078572,89.06,21
38460,24.940856,84.0859984,89.06,12
38490,24.9399318,84.093132,89.06,19
38520,24.9388457,84.1004318,89.06,21
38550,24.9376257,84.1078135,89.06,8
38580,24.9365113,84.1151106,89.06,8
38610,24.9353885,84.1226089,89.06,12
38640,24.9343555,84.1298811,89.06,12
38670,24.9333131,84.1371224,89.06,15
38700,24.9320804,84.1446273,89.06,22
38730,24.9310141,84.1518053,89.06,22
38760,24.9299499,84.1590745,89.06,12
38790,24.9288657,84.166356,89.06,12
38820,24.9278993,84.173942,89.06,17
38850,24.9266622,84.181099,89.06,20
38880,24.9257043,84.188581,89.06,10
38910,24.9245304,84.1957543,89.06,24
38940,24.9234217,84.2029879,89.06,23
38970,24.9221952,84.2104014,89.06,17
39000,24.9213293,84.2176792,89.06,11
39030,24.920024,84.2251683,89.06,16
39060,24.9189047,84.2324354,89.06,24
39090,24.9178925,84.2397442,89.06,18
39120,24.9169115,84.2470748,89.06,18
39150,24.915677,84.2542802,89.06,24
39180,24.9146619,84.2618546,89.06,23
39210,24.9135248,84.2690718,89.06,25
39240,24.9125082,84.2764144,89.06,10
39270,24.9114848,84.2836187,89.06,20
39300,24.9102086,84.2911124,89.06,16
39330,24.9090623,84.2984537,89.06,14
39360,24.9079525,84.3056683,89.06,20
39390,24.9068906,84.3128943,89.06,8
39420,24.9059921,84.3202661,89.06,14
39450,24.9047515,84.3277807,89.06,12
39480,24.9036579,84.3350312,89.06,14
39510,24.9024469,84.342209,89.06,9
39540,24.9014222,84.3496598,89.06,10
39570,24.9003135,84.3571153,89.06,13
39600,24.8994076,84.3643171,89.06,10
39630,24.8982426,84.3717386,89.06,18
39660,24.8971323,84.3791155,89.06,23
39690,24.8961275,84.3862282,89.06,25
39720,24.8949215,84.3937463,89.06,18
39750,24.8938479,84.4009026,89.06,12
39780,24.8927616,84.4083808,89.06,24
39810,24.8916695,84.4156991,89.06,15
39840,24.8904503,84.4227933,89.06,23
39870,24.8893666,84.4303929,89.06,17
39900,24.8883316,84.4376559,89.06,20
39930,24.8871148,84.4449435,89.06,16
39960,24.8860336,84.4521387,89.06,15
39990,24.8851364,84.4594868,89.06,15
40020,24.8839378,84.4667943,89.06,11
40050,24.8829045,84.4742261,89.06,21
40080,24.8818205,84.4815274,89.06,18
40110,24.8806049,84.4888019,89.06,23
40140,24.8796838,84.4962538,89.06,18
40170,24.8785816,84.5034008,89.06,20
40200,24.8774556,84.5107567,89.06,23
40230,24.8764035,84.5181371,89.06,19
40260,24.8750755,84.525435,89.06,23
